RFID,N,DateTime,Feeder,GapToPrevious,PreviousBird,Metal,ColorCombo,Sex,DateCaptured,Status,LocationCaptured,Age,CrestColor,LowerMandible,BloodTaken,FeathersTaken,Mass,Tarsus,Wing,CurrentBreedingLocation
3B00185D04,1,2026-05-05 12:14:14,N,1373,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 12:15:38,N,84,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 12:40:30,N,1492,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 12:41:29,N,59,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:02:24,N,1255,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:02:39,N,15,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:02:43,N,4,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:02:44,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:02:49,N,5,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:02:51,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:02:53,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:02:59,N,6,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:03:39,N,40,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:03:41,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:04:28,N,47,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:04:29,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:51:12,N,2803,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:52:39,N,87,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 13:53:44,N,65,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:39:53,N,2769,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:40:07,N,14,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:40:16,N,9,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:40:18,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:41:56,N,98,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:41:57,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:41:58,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:42:00,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:42:02,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:42:03,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:44:22,N,139,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:44:23,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:45:06,N,43,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:45:07,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 14:45:08,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:11:29,N,1581,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:11:32,N,3,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:12:34,N,62,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:12:35,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:12:36,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:12:37,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:12:38,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:12:39,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 15:12:42,N,3,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:35:58,N,4996,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:36:04,N,6,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:36:05,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:36:46,N,41,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:36:49,N,3,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:36:50,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:36:52,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:36:54,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 16:36:56,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 17:13:40,N,2204,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 17:13:43,N,3,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 17:14:36,N,53,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 17:14:38,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 17:16:51,N,133,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-05 17:17:36,N,45,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 06:18:36,N,46860,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 06:32:56,N,860,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 07:11:23,N,2307,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 07:11:24,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 07:11:25,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 07:11:26,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B004AF251,1,2026-05-06 07:23:42,N,736,3B00495D98,3011-89473,ROW,F,04/19/26,N,NB14,AHY,3,2,Y,Y,15.6,18.7,69.5,NB14
3B004AF251,1,2026-05-06 07:23:44,N,2,3B004AF251,3011-89473,ROW,F,04/19/26,N,NB14,AHY,3,2,Y,Y,15.6,18.7,69.5,NB14
3B004AF251,1,2026-05-06 07:23:45,N,1,3B004AF251,3011-89473,ROW,F,04/19/26,N,NB14,AHY,3,2,Y,Y,15.6,18.7,69.5,NB14
3B004AF251,1,2026-05-06 07:24:26,N,41,3B004AF251,3011-89473,ROW,F,04/19/26,N,NB14,AHY,3,2,Y,Y,15.6,18.7,69.5,NB14
3B004AF251,1,2026-05-06 07:24:27,N,1,3B004AF251,3011-89473,ROW,F,04/19/26,N,NB14,AHY,3,2,Y,Y,15.6,18.7,69.5,NB14
3B004AF251,1,2026-05-06 07:25:50,N,83,3B004AF251,3011-89473,ROW,F,04/19/26,N,NB14,AHY,3,2,Y,Y,15.6,18.7,69.5,NB14
3B004AF251,1,2026-05-06 07:25:51,N,1,3B004AF251,3011-89473,ROW,F,04/19/26,N,NB14,AHY,3,2,Y,Y,15.6,18.7,69.5,NB14
3B004AF251,1,2026-05-06 07:25:52,N,1,3B004AF251,3011-89473,ROW,F,04/19/26,N,NB14,AHY,3,2,Y,Y,15.6,18.7,69.5,NB14
3B00185D04,1,2026-05-06 07:28:47,N,175,3B004AF251,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 07:28:52,N,5,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 08:21:46,N,3174,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 08:22:01,N,15,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 08:22:03,N,2,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 08:23:34,N,91,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00185D04,1,2026-05-06 08:25:33,N,119,3B00495D98,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 08:25:35,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 08:25:45,N,10,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 08:25:46,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 08:25:50,N,4,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 08:26:53,N,63,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 08:54:39,N,1666,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 09:04:30,N,591,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:13:08,N,518,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:13:09,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:14:25,N,76,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:14:57,N,32,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:14:58,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:14:59,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:16:20,N,81,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:16:21,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:16:22,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:18:27,N,125,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:18:28,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:18:29,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:18:30,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:20:36,N,126,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00185D04,1,2026-05-06 09:20:55,N,19,3B00495D98,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 09:25:34,N,279,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:25:35,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:33:45,N,490,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:42:47,N,542,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:42:48,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:43:23,N,35,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:43:24,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:43:25,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:43:26,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:43:27,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 09:43:28,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00185D04,1,2026-05-06 09:53:59,N,631,3B00495D98,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 09:54:00,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 09:54:02,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 09:54:03,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 09:54:52,N,49,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 09:59:28,N,276,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:09:06,N,578,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:09:07,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:09:08,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00185D04,1,2026-05-06 10:15:50,N,402,3B00495D98,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 10:16:24,N,34,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 10:28:10,N,706,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00185D04,1,2026-05-06 10:34:40,N,390,3B00495D98,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 10:36:20,N,100,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:36:21,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:36:38,N,17,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:36:39,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:42:07,N,328,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:42:08,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:42:09,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:42:10,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:42:11,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:42:53,N,42,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:43:47,N,54,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 10:59:51,N,964,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 11:01:39,N,108,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 11:01:40,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 11:03:01,N,81,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00185D04,1,2026-05-06 11:03:06,N,5,3B00495D98,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 11:09:35,N,389,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 11:09:37,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 11:09:50,N,13,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 11:10:32,N,42,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 11:10:33,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00185D04,1,2026-05-06 11:13:09,N,156,3B00495D98,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 11:14:39,N,90,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 11:15:10,N,31,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 11:17:48,N,158,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 11:17:50,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 11:56:12,N,2302,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 12:05:11,N,539,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 12:05:12,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 12:05:13,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 12:05:22,N,9,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 12:05:23,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 12:05:24,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00185D04,1,2026-05-06 12:05:52,N,28,3B00495D98,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:05:53,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:05:54,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:05:56,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:05:57,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:06:01,N,4,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:06:02,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:06:06,N,4,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:06:08,N,2,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00185D04,1,2026-05-06 12:06:09,N,1,3B00185D04,3241-58116,ROO,M,06/16/25,N,FM,HY,3,1,Y,.,17.1,19.3,78.0,
3B00495D98,1,2026-05-06 13:01:56,N,3347,3B00185D04,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 13:01:57,N,1,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
3B00495D98,1,2026-05-06 13:03:08,N,71,3B00495D98,3011-89421,YOD,M,04/18/25,N,NB13,Nestling,.,.,Y,.,15.2,19,.,
